Temperature,Salinity,Conductivity,Static Permittivity,Relaxation Frequency
5.19,0.01,0.00161944,85.8105,1.07457e+10
5.2,0.01,0.0016196,85.8075,1.07493e+10
5.21,0.01,0.00161976,85.8044,1.07529e+10
5.22,0.01,0.00161992,85.8013,1.07565e+10
5.23,0.01,0.00162008,85.7982,1.07602e+10
5.24,0.01,0.00162024,85.7951,1.07638e+10
5.25,0.01,0.0016204,85.7921,1.07674e+10
5.26,0.01,0.00162056,85.789,1.0771e+10
5.27,0.01,0.00162072,85.7859,1.07746e+10
5.28,0.01,0.00162088,85.7828,1.07783e+10
5.29,0.01,0.00162104,85.7797,1.07819e+10
5.3,0.01,0.0016212,85.7766,1.07855e+10
5.31,0.01,0.00162136,85.7735,1.07891e+10
5.32,0.01,0.00162152,85.7704,1.07927e+10
5.33,0.01,0.00162168,85.7673,1.07964e+10
5.34,0.01,0.00162184,85.7642,1.08e+10
5.35,0.01,0.001622,85.7611,1.08036e+10
5.36,0.01,0.00162215,85.758,1.08072e+10
5.37,0.01,0.00162231,85.7549,1.08109e+10
5.38,0.01,0.00162247,85.7518,1.08145e+10
5.39,0.01,0.00162263,85.7487,1.08181e+10
5.4,0.01,0.00162279,85.7456,1.08218e+10
5.41,0.01,0.00162295,85.7425,1.08254e+10
5.42,0.01,0.00162311,85.7394,1.0829e+10
5.43,0.01,0.00162327,85.7363,1.08327e+10
5.44,0.01,0.00162342,85.7332,1.08363e+10
5.45,0.01,0.00162358,85.7301,1.08399e+10
5.46,0.01,0.00162374,85.7269,1.08436e+10
5.47,0.01,0.0016239,85.7238,1.08472e+10
5.48,0.01,0.00162406,85.7207,1.08509e+10
5.49,0.01,0.00162422,85.7176,1.08545e+10
5.5,0.01,0.00162437,85.7144,1.08582e+10
5.51,0.01,0.00162453,85.7113,1.08618e+10
5.52,0.01,0.00162469,85.7082,1.08654e+10
5.53,0.01,0.00162485,85.7051,1.08691e+10
5.54,0.01,0.00162501,85.7019,1.08727e+10
5.55,0.01,0.00162516,85.6988,1.08764e+10
5.56,0.01,0.00162532,85.6957,1.088e+10
5.57,0.01,0.00162548,85.6925,1.08837e+10
5.58,0.01,0.00162564,85.6894,1.08873e+10
5.59,0.01,0.0016258,85.6862,1.0891e+10
5.6,0.01,0.00162595,85.6831,1.08946e+10
5.61,0.01,0.00162611,85.68,1.08983e+10
5.62,0.01,0.00162627,85.6768,1.09019e+10
5.63,0.01,0.00162643,85.6737,1.09056e+10
5.64,0.01,0.00162658,85.6705,1.09093e+10
5.65,0.01,0.00162674,85.6674,1.09129e+10
5.66,0.01,0.0016269,85.6642,1.09166e+10
5.67,0.01,0.00162705,85.6611,1.09202e+10
5.68,0.01,0.00162721,85.6579,1.09239e+10
5.69,0.01,0.00162737,85.6547,1.09276e+10
5.7,0.01,0.00162752,85.6516,1.09312e+10
5.71,0.01,0.00162768,85.6484,1.09349e+10
5.72,0.01,0.00162784,85.6453,1.09385e+10
5.73,0.01,0.00162799,85.6421,1.09422e+10
5.74,0.01,0.00162815,85.6389,1.09459e+10
5.75,0.01,0.00162831,85.6358,1.09495e+10
5.76,0.01,0.00162846,85.6326,1.09532e+10
5.77,0.01,0.00162862,85.6294,1.09569e+10
5.78,0.01,0.00162878,85.6262,1.09606e+10
5.79,0.01,0.00162893,85.6231,1.09642e+10
5.8,0.01,0.00162909,85.6199,1.09679e+10
5.81,0.01,0.00162925,85.6167,1.09716e+10
5.82,0.01,0.0016294,85.6135,1.09753e+10
5.83,0.01,0.00162956,85.6103,1.09789e+10
5.84,0.01,0.00162971,85.6072,1.09826e+10
5.85,0.01,0.00162987,85.604,1.09863e+10
5.86,0.01,0.00163003,85.6008,1.099e+10
5.87,0.01,0.00163018,85.5976,1.09936e+10
5.88,0.01,0.00163034,85.5944,1.09973e+10
5.89,0.01,0.00163049,85.5912,1.1001e+10
5.9,0.01,0.00163065,85.588,1.10047e+10
5.91,0.01,0.0016308,85.5848,1.10084e+10
5.92,0.01,0.00163096,85.5816,1.10121e+10
5.93,0.01,0.00163112,85.5784,1.10157e+10
5.94,0.01,0.00163127,85.5752,1.10194e+10
5.95,0.01,0.00163143,85.572,1.10231e+10
5.96,0.01,0.00163158,85.5688,1.10268e+10
5.97,0.01,0.00163174,85.5656,1.10305e+10
5.98,0.01,0.00163189,85.5624,1.10342e+10
5.99,0.01,0.00163205,85.5592,1.10379e+10
6,0.01,0.0016322,85.556,1.10416e+10
6.01,0.01,0.00163236,85.5528,1.10453e+10
6.02,0.01,0.00163251,85.5496,1.1049e+10
6.03,0.01,0.00163267,85.5464,1.10527e+10
6.04,0.01,0.00163282,85.5431,1.10564e+10
6.05,0.01,0.00163297,85.5399,1.10601e+10
6.06,0.01,0.00163313,85.5367,1.10638e+10
6.07,0.01,0.00163328,85.5335,1.10675e+10
6.08,0.01,0.00163344,85.5303,1.10712e+10
6.09,0.01,0.00163359,85.527,1.10749e+10
6.1,0.01,0.00163375,85.5238,1.10786e+10
6.11,0.01,0.0016339,85.5206,1.10823e+10
6.12,0.01,0.00163405,85.5174,1.1086e+10
6.13,0.01,0.00163421,85.5141,1.10897e+10
6.14,0.01,0.00163436,85.5109,1.10934e+10
6.15,0.01,0.00163452,85.5077,1.10971e+10
6.16,0.01,0.00163467,85.5044,1.11008e+10
6.17,0.01,0.00163482,85.5012,1.11045e+10
6.18,0.01,0.00163498,85.4979,1.11082e+10
6.19,0.01,0.00163513,85.4947,1.1112e+10
6.2,0.01,0.00163529,85.4915,1.11157e+10
6.21,0.01,0.00163544,85.4882,1.11194e+10
6.22,0.01,0.00163559,85.485,1.11231e+10
6.23,0.01,0.00163575,85.4817,1.11268e+10
6.24,0.01,0.0016359,85.4785,1.11305e+10
6.25,0.01,0.00163605,85.4752,1.11342e+10
6.26,0.01,0.00163621,85.472,1.1138e+10
6.27,0.01,0.00163636,85.4687,1.11417e+10
6.28,0.01,0.00163651,85.4655,1.11454e+10
6.29,0.01,0.00163667,85.4622,1.11491e+10
6.3,0.01,0.00163682,85.4589,1.11529e+10
6.31,0.01,0.00163697,85.4557,1.11566e+10
6.32,0.01,0.00163712,85.4524,1.11603e+10
6.33,0.01,0.00163728,85.4491,1.1164e+10
6.34,0.01,0.00163743,85.4459,1.11678e+10
6.35,0.01,0.00163758,85.4426,1.11715e+10
6.36,0.01,0.00163773,85.4393,1.11752e+10
6.37,0.01,0.00163789,85.4361,1.1179e+10
6.38,0.01,0.00163804,85.4328,1.11827e+10
6.39,0.01,0.00163819,85.4295,1.11864e+10
6.4,0.01,0.00163834,85.4263,1.11902e+10
6.41,0.01,0.0016385,85.423,1.11939e+10
6.42,0.01,0.00163865,85.4197,1.11976e+10
6.43,0.01,0.0016388,85.4164,1.12014e+10
6.44,0.01,0.00163895,85.4131,1.12051e+10
6.45,0.01,0.0016391,85.4099,1.12088e+10
6.46,0.01,0.00163926,85.4066,1.12126e+10
6.47,0.01,0.00163941,85.4033,1.12163e+10
6.48,0.01,0.00163956,85.4,1.12201e+10
6.49,0.01,0.00163971,85.3967,1.12238e+10
6.5,0.01,0.00163986,85.3934,1.12276e+10
6.51,0.01,0.00164001,85.3901,1.12313e+10
6.52,0.01,0.00164017,85.3868,1.1235e+10
6.53,0.01,0.00164032,85.3835,1.12388e+10
6.54,0.01,0.00164047,85.3802,1.12425e+10
6.55,0.01,0.00164062,85.3769,1.12463e+10
6.56,0.01,0.00164077,85.3736,1.125e+10
6.57,0.01,0.00164092,85.3703,1.12538e+10
6.58,0.01,0.00164107,85.367,1.12575e+10
6.59,0.01,0.00164122,85.3637,1.12613e+10
6.6,0.01,0.00164138,85.3604,1.12651e+10
6.61,0.01,0.00164153,85.3571,1.12688e+10
6.62,0.01,0.00164168,85.3538,1.12726e+10
6.63,0.01,0.00164183,85.3505,1.12763e+10
6.64,0.01,0.00164198,85.3472,1.12801e+10
6.65,0.01,0.00164213,85.3439,1.12838e+10
6.66,0.01,0.00164228,85.3405,1.12876e+10
6.67,0.01,0.00164243,85.3372,1.12914e+10
6.68,0.01,0.00164258,85.3339,1.12951e+10
6.69,0.01,0.00164273,85.3306,1.12989e+10
6.7,0.01,0.00164288,85.3273,1.13027e+10
6.71,0.01,0.00164303,85.3239,1.13064e+10
6.72,0.01,0.00164318,85.3206,1.13102e+10
6.73,0.01,0.00164333,85.3173,1.1314e+10
6.74,0.01,0.00164348,85.314,1.13177e+10
6.75,0.01,0.00164363,85.3106,1.13215e+10
6.76,0.01,0.00164378,85.3073,1.13253e+10
6.77,0.01,0.00164393,85.304,1.1329e+10
6.78,0.01,0.00164408,85.3006,1.13328e+10
6.79,0.01,0.00164423,85.2973,1.13366e+10
6.8,0.01,0.00164438,85.294,1.13404e+10
6.81,0.01,0.00164453,85.2906,1.13441e+10
6.82,0.01,0.00164468,85.2873,1.13479e+10
6.83,0.01,0.00164483,85.2839,1.13517e+10
6.84,0.01,0.00164498,85.2806,1.13555e+10
6.85,0.01,0.00164513,85.2772,1.13592e+10
6.86,0.01,0.00164528,85.2739,1.1363e+10
6.87,0.01,0.00164543,85.2706,1.13668e+10
6.88,0.01,0.00164557,85.2672,1.13706e+10
6.89,0.01,0.00164572,85.2638,1.13744e+10
6.9,0.01,0.00164587,85.2605,1.13782e+10
6.91,0.01,0.00164602,85.2571,1.13819e+10
6.92,0.01,0.00164617,85.2538,1.13857e+10
6.93,0.01,0.00164632,85.2504,1.13895e+10
6.94,0.01,0.00164647,85.2471,1.13933e+10
6.95,0.01,0.00164662,85.2437,1.13971e+10
6.96,0.01,0.00164676,85.2403,1.14009e+10
6.97,0.01,0.00164691,85.237,1.14047e+10
6.98,0.01,0.00164706,85.2336,1.14085e+10
6.99,0.01,0.00164721,85.2303,1.14123e+10
7,0.01,0.00164736,85.2269,1.14161e+10
7.01,0.01,0.00164751,85.2235,1.14199e+10
7.02,0.01,0.00164765,85.2201,1.14237e+10
7.03,0.01,0.0016478,85.2168,1.14275e+10
7.04,0.01,0.00164795,85.2134,1.14313e+10
7.05,0.01,0.0016481,85.21,1.14351e+10
7.06,0.01,0.00164825,85.2066,1.14389e+10
7.07,0.01,0.00164839,85.2033,1.14427e+10
7.08,0.01,0.00164854,85.1999,1.14465e+10
7.09,0.01,0.00164869,85.1965,1.14503e+10
7.1,0.01,0.00164884,85.1931,1.14541e+10
7.11,0.01,0.00164898,85.1897,1.14579e+10
7.12,0.01,0.00164913,85.1863,1.14617e+10
7.13,0.01,0.00164928,85.183,1.14655e+10
7.14,0.01,0.00164943,85.1796,1.14693e+10
7.15,0.01,0.00164957,85.1762,1.14731e+10
7.16,0.01,0.00164972,85.1728,1.14769e+10
7.17,0.01,0.00164987,85.1694,1.14807e+10
7.18,0.01,0.00165001,85.166,1.14845e+10
7.19,0.01,0.00165016,85.1626,1.14884e+10
7.2,0.01,0.00165031,85.1592,1.14922e+10
7.21,0.01,0.00165046,85.1558,1.1496e+10
7.22,0.01,0.0016506,85.1524,1.14998e+10
7.23,0.01,0.00165075,85.149,1.15036e+10
7.24,0.01,0.0016509,85.1456,1.15074e+10
7.25,0.01,0.00165104,85.1422,1.15113e+10
7.26,0.01,0.00165119,85.1388,1.15151e+10
7.27,0.01,0.00165133,85.1354,1.15189e+10
7.28,0.01,0.00165148,85.132,1.15227e+10
7.29,0.01,0.00165163,85.1286,1.15266e+10
7.3,0.01,0.00165177,85.1251,1.15304e+10
7.31,0.01,0.00165192,85.1217,1.15342e+10
7.32,0.01,0.00165207,85.1183,1.1538e+10
7.33,0.01,0.00165221,85.1149,1.15419e+10
7.34,0.01,0.00165236,85.1115,1.15457e+10
7.35,0.01,0.0016525,85.1081,1.15495e+10
7.36,0.01,0.00165265,85.1046,1.15534e+10
7.37,0.01,0.0016528,85.1012,1.15572e+10
7.38,0.01,0.00165294,85.0978,1.1561e+10
7.39,0.01,0.00165309,85.0944,1.15649e+10
7.4,0.01,0.00165323,85.0909,1.15687e+10
7.41,0.01,0.00165338,85.0875,1.15725e+10
7.42,0.01,0.00165352,85.0841,1.15764e+10
7.43,0.01,0.00165367,85.0806,1.15802e+10
7.44,0.01,0.00165381,85.0772,1.1584e+10
7.45,0.01,0.00165396,85.0738,1.15879e+10
7.46,0.01,0.0016541,85.0703,1.15917e+10
7.47,0.01,0.00165425,85.0669,1.15956e+10
7.48,0.01,0.00165439,85.0635,1.15994e+10
7.49,0.01,0.00165454,85.06,1.16033e+10
7.5,0.01,0.00165468,85.0566,1.16071e+10
7.51,0.01,0.00165483,85.0531,1.16109e+10
7.52,0.01,0.00165497,85.0497,1.16148e+10
7.53,0.01,0.00165512,85.0462,1.16186e+10
7.54,0.01,0.00165526,85.0428,1.16225e+10
7.55,0.01,0.00165541,85.0394,1.16263e+10
7.56,0.01,0.00165555,85.0359,1.16302e+10
7.57,0.01,0.0016557,85.0325,1.1634e+10
7.58,0.01,0.00165584,85.029,1.16379e+10
7.59,0.01,0.00165598,85.0255,1.16418e+10
7.6,0.01,0.00165613,85.0221,1.16456e+10
7.61,0.01,0.00165627,85.0186,1.16495e+10
7.62,0.01,0.00165642,85.0152,1.16533e+10
7.63,0.01,0.00165656,85.0117,1.16572e+10
7.64,0.01,0.0016567,85.0082,1.1661e+10
7.65,0.01,0.00165685,85.0048,1.16649e+10
7.66,0.01,0.00165699,85.0013,1.16688e+10
7.67,0.01,0.00165713,84.9979,1.16726e+10
7.68,0.01,0.00165728,84.9944,1.16765e+10
7.69,0.01,0.00165742,84.9909,1.16803e+10
7.7,0.01,0.00165757,84.9875,1.16842e+10
7.71,0.01,0.00165771,84.984,1.16881e+10
7.72,0.01,0.00165785,84.9805,1.16919e+10
7.73,0.01,0.001658,84.977,1.16958e+10
7.74,0.01,0.00165814,84.9736,1.16997e+10
7.75,0.01,0.00165828,84.9701,1.17036e+10
7.76,0.01,0.00165842,84.9666,1.17074e+10
7.77,0.01,0.00165857,84.9631,1.17113e+10
7.78,0.01,0.00165871,84.9596,1.17152e+10
7.79,0.01,0.00165885,84.9562,1.1719e+10
7.8,0.01,0.001659,84.9527,1.17229e+10
7.81,0.01,0.00165914,84.9492,1.17268e+10
7.82,0.01,0.00165928,84.9457,1.17307e+10
7.83,0.01,0.00165942,84.9422,1.17346e+10
7.84,0.01,0.00165957,84.9387,1.17384e+10
7.85,0.01,0.00165971,84.9352,1.17423e+10
7.86,0.01,0.00165985,84.9317,1.17462e+10
7.87,0.01,0.00165999,84.9282,1.17501e+10
7.88,0.01,0.00166014,84.9248,1.1754e+10
7.89,0.01,0.00166028,84.9213,1.17578e+10
7.9,0.01,0.00166042,84.9178,1.17617e+10
7.91,0.01,0.00166056,84.9143,1.17656e+10
7.92,0.01,0.0016607,84.9108,1.17695e+10
7.93,0.01,0.00166085,84.9073,1.17734e+10
7.94,0.01,0.00166099,84.9038,1.17773e+10
7.95,0.01,0.00166113,84.9002,1.17812e+10
7.96,0.01,0.00166127,84.8967,1.17851e+10
7.97,0.01,0.00166141,84.8932,1.1789e+10
7.98,0.01,0.00166155,84.8897,1.17928e+10
7.99,0.01,0.0016617,84.8862,1.17967e+10
8,0.01,0.00166184,84.8827,1.18006e+10
8.01,0.01,0.00166198,84.8792,1.18045e+10
8.02,0.01,0.00166212,84.8757,1.18084e+10
8.03,0.01,0.00166226,84.8722,1.18123e+10
8.04,0.01,0.0016624,84.8686,1.18162e+10
8.05,0.01,0.00166254,84.8651,1.18201e+10
8.06,0.01,0.00166268,84.8616,1.1824e+10
8.07,0.01,0.00166282,84.8581,1.18279e+10
8.08,0.01,0.00166296,84.8546,1.18318e+10
8.09,0.01,0.00166311,84.851,1.18357e+10
8.1,0.01,0.00166325,84.8475,1.18396e+10
8.11,0.01,0.00166339,84.844,1.18436e+10
8.12,0.01,0.00166353,84.8405,1.18475e+10
8.13,0.01,0.00166367,84.8369,1.18514e+10
8.14,0.01,0.00166381,84.8334,1.18553e+10
8.15,0.01,0.00166395,84.8299,1.18592e+10
8.16,0.01,0.00166409,84.8263,1.18631e+10
8.17,0.01,0.00166423,84.8228,1.1867e+10
8.18,0.01,0.00166437,84.8193,1.18709e+10
8.19,0.01,0.00166451,84.8157,1.18748e+10
8.2,0.01,0.00166465,84.8122,1.18788e+10
8.21,0.01,0.00166479,84.8087,1.18827e+10
8.22,0.01,0.00166493,84.8051,1.18866e+10
8.23,0.01,0.00166507,84.8016,1.18905e+10
8.24,0.01,0.00166521,84.798,1.18944e+10
8.25,0.01,0.00166535,84.7945,1.18983e+10
8.26,0.01,0.00166549,84.7909,1.19023e+10
8.27,0.01,0.00166563,84.7874,1.19062e+10
8.28,0.01,0.00166577,84.7838,1.19101e+10
8.29,0.01,0.00166591,84.7803,1.1914e+10
8.3,0.01,0.00166604,84.7767,1.1918e+10
8.31,0.01,0.00166618,84.7732,1.19219e+10
8.32,0.01,0.00166632,84.7696,1.19258e+10
8.33,0.01,0.00166646,84.7661,1.19297e+10
8.34,0.01,0.0016666,84.7625,1.19337e+10
8.35,0.01,0.00166674,84.759,1.19376e+10
8.36,0.01,0.00166688,84.7554,1.19415e+10
8.37,0.01,0.00166702,84.7518,1.19455e+10
8.38,0.01,0.00166716,84.7483,1.19494e+10
8.39,0.01,0.00166729,84.7447,1.19533e+10
8.4,0.01,0.00166743,84.7412,1.19573e+10
8.41,0.01,0.00166757,84.7376,1.19612e+10
8.42,0.01,0.00166771,84.734,1.19651e+10
8.43,0.01,0.00166785,84.7305,1.19691e+10
8.44,0.01,0.00166799,84.7269,1.1973e+10
8.45,0.01,0.00166813,84.7233,1.1977e+10
8.46,0.01,0.00166826,84.7197,1.19809e+10
8.47,0.01,0.0016684,84.7162,1.19848e+10
8.48,0.01,0.00166854,84.7126,1.19888e+10
8.49,0.01,0.00166868,84.709,1.19927e+10
8.5,0.01,0.00166882,84.7054,1.19967e+10
8.51,0.01,0.00166895,84.7019,1.20006e+10
8.52,0.01,0.00166909,84.6983,1.20046e+10
8.53,0.01,0.00166923,84.6947,1.20085e+10
8.54,0.01,0.00166937,84.6911,1.20125e+10
8.55,0.01,0.0016695,84.6875,1.20164e+10
8.56,0.01,0.00166964,84.6839,1.20204e+10
8.57,0.01,0.00166978,84.6804,1.20243e+10
8.58,0.01,0.00166992,84.6768,1.20283e+10
8.59,0.01,0.00167005,84.6732,1.20322e+10
8.6,0.01,0.00167019,84.6696,1.20362e+10
8.61,0.01,0.00167033,84.666,1.20401e+10
8.62,0.01,0.00167046,84.6624,1.20441e+10
8.63,0.01,0.0016706,84.6588,1.2048e+10
8.64,0.01,0.00167074,84.6552,1.2052e+10
8.65,0.01,0.00167087,84.6516,1.2056e+10
8.66,0.01,0.00167101,84.648,1.20599e+10
8.67,0.01,0.00167115,84.6444,1.20639e+10
8.68,0.01,0.00167128,84.6408,1.20678e+10
8.69,0.01,0.00167142,84.6372,1.20718e+10
8.7,0.01,0.00167156,84.6336,1.20758e+10
8.71,0.01,0.00167169,84.63,1.20797e+10
8.72,0.01,0.00167183,84.6264,1.20837e+10
8.73,0.01,0.00167197,84.6228,1.20877e+10
8.74,0.01,0.0016721,84.6192,1.20916e+10
8.75,0.01,0.00167224,84.6156,1.20956e+10
8.76,0.01,0.00167237,84.612,1.20996e+10
8.77,0.01,0.00167251,84.6084,1.21035e+10
8.78,0.01,0.00167265,84.6048,1.21075e+10
8.79,0.01,0.00167278,84.6011,1.21115e+10
8.8,0.01,0.00167292,84.5975,1.21155e+10
8.81,0.01,0.00167305,84.5939,1.21194e+10
8.82,0.01,0.00167319,84.5903,1.21234e+10
8.83,0.01,0.00167332,84.5867,1.21274e+10
8.84,0.01,0.00167346,84.5831,1.21314e+10
8.85,0.01,0.00167359,84.5794,1.21354e+10
8.86,0.01,0.00167373,84.5758,1.21393e+10
8.87,0.01,0.00167387,84.5722,1.21433e+10
8.88,0.01,0.001674,84.5686,1.21473e+10
8.89,0.01,0.00167414,84.5649,1.21513e+10
8.9,0.01,0.00167427,84.5613,1.21553e+10
8.91,0.01,0.00167441,84.5577,1.21593e+10
8.92,0.01,0.00167454,84.554,1.21632e+10
8.93,0.01,0.00167468,84.5504,1.21672e+10
8.94,0.01,0.00167481,84.5468,1.21712e+10
8.95,0.01,0.00167494,84.5432,1.21752e+10
8.96,0.01,0.00167508,84.5395,1.21792e+10
8.97,0.01,0.00167521,84.5359,1.21832e+10
8.98,0.01,0.00167535,84.5322,1.21872e+10
8.99,0.01,0.00167548,84.5286,1.21912e+10
9,0.01,0.00167562,84.525,1.21952e+10
9.01,0.01,0.00167575,84.5213,1.21992e+10
9.02,0.01,0.00167588,84.5177,1.22032e+10
9.03,0.01,0.00167602,84.514,1.22072e+10
9.04,0.01,0.00167615,84.5104,1.22111e+10
9.05,0.01,0.00167629,84.5068,1.22151e+10
9.06,0.01,0.00167642,84.5031,1.22191e+10
9.07,0.01,0.00167655,84.4995,1.22231e+10
9.08,0.01,0.00167669,84.4958,1.22271e+10
9.09,0.01,0.00167682,84.4922,1.22312e+10
9.1,0.01,0.00167696,84.4885,1.22352e+10
9.11,0.01,0.00167709,84.4849,1.22392e+10
9.12,0.01,0.00167722,84.4812,1.22432e+10
9.13,0.01,0.00167736,84.4775,1.22472e+10
9.14,0.01,0.00167749,84.4739,1.22512e+10
9.15,0.01,0.00167762,84.4702,1.22552e+10
9.16,0.01,0.00167776,84.4666,1.22592e+10
9.17,0.01,0.00167789,84.4629,1.22632e+10
9.18,0.01,0.00167802,84.4592,1.22672e+10
9.19,0.01,0.00167815,84.4556,1.22712e+10
9.2,0.01,0.00167829,84.4519,1.22752e+10
9.21,0.01,0.00167842,84.4483,1.22793e+10
9.22,0.01,0.00167855,84.4446,1.22833e+10
9.23,0.01,0.00167869,84.4409,1.22873e+10
9.24,0.01,0.00167882,84.4373,1.22913e+10
9.25,0.01,0.00167895,84.4336,1.22953e+10
9.26,0.01,0.00167908,84.4299,1.22993e+10
9.27,0.01,0.00167921,84.4262,1.23034e+10
9.28,0.01,0.00167935,84.4226,1.23074e+10
9.29,0.01,0.00167948,84.4189,1.23114e+10
9.3,0.01,0.00167961,84.4152,1.23154e+10
9.31,0.01,0.00167974,84.4115,1.23195e+10
9.32,0.01,0.00167988,84.4079,1.23235e+10
9.33,0.01,0.00168001,84.4042,1.23275e+10
9.34,0.01,0.00168014,84.4005,1.23315e+10
9.35,0.01,0.00168027,84.3968,1.23356e+10
9.36,0.01,0.0016804,84.3931,1.23396e+10
9.37,0.01,0.00168053,84.3895,1.23436e+10
9.38,0.01,0.00168067,84.3858,1.23477e+10
9.39,0.01,0.0016808,84.3821,1.23517e+10
9.4,0.01,0.00168093,84.3784,1.23557e+10
9.41,0.01,0.00168106,84.3747,1.23598e+10
9.42,0.01,0.00168119,84.371,1.23638e+10
9.43,0.01,0.00168132,84.3673,1.23678e+10
9.44,0.01,0.00168145,84.3636,1.23719e+10
9.45,0.01,0.00168158,84.36,1.23759e+10
9.46,0.01,0.00168172,84.3563,1.23799e+10
9.47,0.01,0.00168185,84.3526,1.2384e+10
9.48,0.01,0.00168198,84.3489,1.2388e+10
9.49,0.01,0.00168211,84.3452,1.23921e+10
9.5,0.01,0.00168224,84.3415,1.23961e+10
9.51,0.01,0.00168237,84.3378,1.24001e+10
9.52,0.01,0.0016825,84.3341,1.24042e+10
9.53,0.01,0.00168263,84.3304,1.24082e+10
9.54,0.01,0.00168276,84.3267,1.24123e+10
9.55,0.01,0.00168289,84.323,1.24163e+10
9.56,0.01,0.00168302,84.3193,1.24204e+10
9.57,0.01,0.00168315,84.3156,1.24244e+10
9.58,0.01,0.00168328,84.3119,1.24285e+10
9.59,0.01,0.00168341,84.3081,1.24325e+10
9.6,0.01,0.00168354,84.3044,1.24366e+10
9.61,0.01,0.00168367,84.3007,1.24406e+10
9.62,0.01,0.0016838,84.297,1.24447e+10
9.63,0.01,0.00168393,84.2933,1.24487e+10
9.64,0.01,0.00168406,84.2896,1.24528e+10
9.65,0.01,0.00168419,84.2859,1.24569e+10
9.66,0.01,0.00168432,84.2822,1.24609e+10
9.67,0.01,0.00168445,84.2784,1.2465e+10
9.68,0.01,0.00168458,84.2747,1.2469e+10
9.69,0.01,0.00168471,84.271,1.24731e+10
9.7,0.01,0.00168484,84.2673,1.24772e+10
9.71,0.01,0.00168497,84.2636,1.24812e+10
9.72,0.01,0.00168509,84.2598,1.24853e+10
9.73,0.01,0.00168522,84.2561,1.24893e+10
9.74,0.01,0.00168535,84.2524,1.24934e+10
9.75,0.01,0.00168548,84.2487,1.24975e+10
9.76,0.01,0.00168561,84.2449,1.25015e+10
9.77,0.01,0.00168574,84.2412,1.25056e+10
9.78,0.01,0.00168587,84.2375,1.25097e+10
9.79,0.01,0.001686,84.2337,1.25138e+10
9.8,0.01,0.00168612,84.23,1.25178e+10
9.81,0.01,0.00168625,84.2263,1.25219e+10
9.82,0.01,0.00168638,84.2225,1.2526e+10
9.83,0.01,0.00168651,84.2188,1.253e+10
9.84,0.01,0.00168664,84.2151,1.25341e+10
9.85,0.01,0.00168677,84.2113,1.25382e+10
9.86,0.01,0.00168689,84.2076,1.25423e+10
9.87,0.01,0.00168702,84.2039,1.25464e+10
9.88,0.01,0.00168715,84.2001,1.25504e+10
9.89,0.01,0.00168728,84.1964,1.25545e+10
9.9,0.01,0.0016874,84.1926,1.25586e+10
9.91,0.01,0.00168753,84.1889,1.25627e+10
9.92,0.01,0.00168766,84.1852,1.25668e+10
9.93,0.01,0.00168779,84.1814,1.25708e+10
9.94,0.01,0.00168792,84.1777,1.25749e+10
9.95,0.01,0.00168804,84.1739,1.2579e+10
9.96,0.01,0.00168817,84.1702,1.25831e+10
9.97,0.01,0.0016883,84.1664,1.25872e+10
9.98,0.01,0.00168842,84.1627,1.25913e+10
9.99,0.01,0.00168855,84.1589,1.25954e+10
10,0.01,0.00168868,84.1552,1.25995e+10
10.01,0.01,0.00168881,84.1514,1.26035e+10
10.02,0.01,0.00168893,84.1477,1.26076e+10
10.03,0.01,0.00168906,84.1439,1.26117e+10
10.04,0.01,0.00168919,84.1401,1.26158e+10
10.05,0.01,0.00168931,84.1364,1.26199e+10
10.06,0.01,0.00168944,84.1326,1.2624e+10
10.07,0.01,0.00168957,84.1289,1.26281e+10
10.08,0.01,0.00168969,84.1251,1.26322e+10
10.09,0.01,0.00168982,84.1213,1.26363e+10
10.1,0.01,0.00168994,84.1176,1.26404e+10
10.11,0.01,0.00169007,84.1138,1.26445e+10
10.12,0.01,0.0016902,84.11,1.26486e+10
10.13,0.01,0.00169032,84.1063,1.26527e+10
10.14,0.01,0.00169045,84.1025,1.26568e+10
10.15,0.01,0.00169057,84.0987,1.26609e+10
10.16,0.01,0.0016907,84.095,1.2665e+10
10.17,0.01,0.00169083,84.0912,1.26691e+10
10.18,0.01,0.00169095,84.0874,1.26732e+10
10.19,0.01,0.00169108,84.0837,1.26774e+10
10.2,0.01,0.0016912,84.0799,1.26815e+10
10.21,0.01,0.00169133,84.0761,1.26856e+10
10.22,0.01,0.00169145,84.0723,1.26897e+10
10.23,0.01,0.00169158,84.0686,1.26938e+10
10.24,0.01,0.0016917,84.0648,1.26979e+10
10.25,0.01,0.00169183,84.061,1.2702e+10
10.26,0.01,0.00169195,84.0572,1.27061e+10
10.27,0.01,0.00169208,84.0534,1.27103e+10
10.28,0.01,0.0016922,84.0497,1.27144e+10
10.29,0.01,0.00169233,84.0459,1.27185e+10
10.3,0.01,0.00169245,84.0421,1.27226e+10
10.31,0.01,0.00169258,84.0383,1.27267e+10
10.32,0.01,0.0016927,84.0345,1.27309e+10
10.33,0.01,0.00169283,84.0307,1.2735e+10
10.34,0.01,0.00169295,84.0269,1.27391e+10
10.35,0.01,0.00169308,84.0232,1.27432e+10
10.36,0.01,0.0016932,84.0194,1.27474e+10
10.37,0.01,0.00169333,84.0156,1.27515e+10
